GEO_ID,NAME,P1_001N
1500000US421010180012,"Block Group 2, Census Tract 180.01, Philadelphia County, Pennsylvania",834
1500000US421010180013,"Block Group 3, Census Tract 180.01, Philadelphia County, Pennsylvania",892
1500000US421010180021,"Block Group 1, Census Tract 180.02, Philadelphia County, Pennsylvania",1455
1500000US421010180022,"Block Group 2, Census Tract 180.02, Philadelphia County, Pennsylvania",1171
1500000US421010180023,"Block Group 3, Census Tract 180.02, Philadelphia County, Pennsylvania",1955
1500000US421010180024,"Block Group 4, Census Tract 180.02, Philadelphia County, Pennsylvania",858
1500000US421010183001,"Block Group 1, Census Tract 183, Philadelphia County, Pennsylvania",669
1500000US421010183002,"Block Group 2, Census Tract 183, Philadelphia County, Pennsylvania",1328
1500000US421010183003,"Block Group 3, Census Tract 183, Philadelphia County, Pennsylvania",1532
1500000US421010183004,"Block Group 4, Census Tract 183, Philadelphia County, Pennsylvania",797
1500000US421010184001,"Block Group 1, Census Tract 184, Philadelphia County, Pennsylvania",663
1500000US421010184002,"Block Group 2, Census Tract 184, Philadelphia County, Pennsylvania",1615
1500000US421010188011,"Block Group 1, Census Tract 188.01, Philadelphia County, Pennsylvania",1000
1500000US421010188012,"Block Group 2, Census Tract 188.01, Philadelphia County, Pennsylvania",898
1500000US421010188013,"Block Group 3, Census Tract 188.01, Philadelphia County, Pennsylvania",855
1500000US421010188014,"Block Group 4, Census Tract 188.01, Philadelphia County, Pennsylvania",1692
1500000US421010188021,"Block Group 1, Census Tract 188.02, Philadelphia County, Pennsylvania",1413
1500000US421010188022,"Block Group 2, Census Tract 188.02, Philadelphia County, Pennsylvania",969
1500000US421010188023,"Block Group 3, Census Tract 188.02, Philadelphia County, Pennsylvania",1188
1500000US421010190001,"Block Group 1, Census Tract 190, Philadelphia County, Pennsylvania",1741
1500000US421010190002,"Block Group 2, Census Tract 190, Philadelphia County, Pennsylvania",1440
1500000US421010190003,"Block Group 3, Census Tract 190, Philadelphia County, Pennsylvania",1604
1500000US421010190004,"Block Group 4, Census Tract 190, Philadelphia County, Pennsylvania",1283
1500000US421010190005,"Block Group 5, Census Tract 190, Philadelphia County, Pennsylvania",1738
1500000US421010191001,"Block Group 1, Census Tract 191, Philadelphia County, Pennsylvania",1608
1500000US421010191002,"Block Group 2, Census Tract 191, Philadelphia County, Pennsylvania",853
1500000US421010191003,"Block Group 3, Census Tract 191, Philadelphia County, Pennsylvania",1808
1500000US421010191004,"Block Group 4, Census Tract 191, Philadelphia County, Pennsylvania",1761
1500000US421010191005,"Block Group 5, Census Tract 191, Philadelphia County, Pennsylvania",2207
1500000US421010192001,"Block Group 1, Census Tract 192, Philadelphia County, Pennsylvania",1471
1500000US421010192002,"Block Group 2, Census Tract 192, Philadelphia County, Pennsylvania",1261
1500000US421010192003,"Block Group 3, Census Tract 192, Philadelphia County, Pennsylvania",1406
1500000US421010192004,"Block Group 4, Census Tract 192, Philadelphia County, Pennsylvania",1723
1500000US421010192005,"Block Group 5, Census Tract 192, Philadelphia County, Pennsylvania",1800
1500000US421010195011,"Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",1690
1500000US421010195012,"Block Group 2, Census Tract 195.01, Philadelphia County, Pennsylvania",1654
1500000US421010195013,"Block Group 3, Census Tract 195.01, Philadelphia County, Pennsylvania",1345
1500000US421010195021,"Block Group 1, Census Tract 195.02, Philadelphia County, Pennsylvania",1063
1500000US421010195022,"Block Group 2, Census Tract 195.02, Philadelphia County, Pennsylvania",1584
1500000US421010195023,"Block Group 3, Census Tract 195.02, Philadelphia County, Pennsylvania",847
1500000US421010197001,"Block Group 1, Census Tract 197, Philadelphia County, Pennsylvania",1317
1500000US421010197002,"Block Group 2, Census Tract 197, Philadelphia County, Pennsylvania",1120
1500000US421010197003,"Block Group 3, Census Tract 197, Philadelphia County, Pennsylvania",810
1500000US421010197004,"Block Group 4, Census Tract 197, Philadelphia County, Pennsylvania",1052
1500000US421010197005,"Block Group 5, Census Tract 197, Philadelphia County, Pennsylvania",905
1500000US421010197006,"Block Group 6, Census Tract 197, Philadelphia County, Pennsylvania",1212
1500000US421010198001,"Block Group 1, Census Tract 198, Philadelphia County, Pennsylvania",1755
1500000US421010198002,"Block Group 2, Census Tract 198, Philadelphia County, Pennsylvania",1064
1500000US421010198003,"Block Group 3, Census Tract 198, Philadelphia County, Pennsylvania",973
1500000US421010198004,"Block Group 4, Census Tract 198, Philadelphia County, Pennsylvania",1129
1500000US421010198005,"Block Group 5, Census Tract 198, Philadelphia County, Pennsylvania",842
1500000US421010199001,"Block Group 1, Census Tract 199, Philadelphia County, Pennsylvania",932
1500000US421010199002,"Block Group 2, Census Tract 199, Philadelphia County, Pennsylvania",1175
1500000US421010199003,"Block Group 3, Census Tract 199, Philadelphia County, Pennsylvania",1167
1500000US421010199004,"Block Group 4, Census Tract 199, Philadelphia County, Pennsylvania",1115
1500000US421010200001,"Block Group 1, Census Tract 200, Philadelphia County, Pennsylvania",530
1500000US421010200002,"Block Group 2, Census Tract 200, Philadelphia County, Pennsylvania",747
1500000US421010201011,"Block Group 1, Census Tract 201.01, Philadelphia County, Pennsylvania",1673
1500000US421010201012,"Block Group 2, Census Tract 201.01, Philadelphia County, Pennsylvania",668
1500000US421010201013,"Block Group 3, Census Tract 201.01, Philadelphia County, Pennsylvania",1409
1500000US421010201021,"Block Group 1, Census Tract 201.02, Philadelphia County, Pennsylvania",854
1500000US421010201022,"Block Group 2, Census Tract 201.02, Philadelphia County, Pennsylvania",643
1500000US421010201023,"Block Group 3, Census Tract 201.02, Philadelphia County, Pennsylvania",918
1500000US421010201024,"Block Group 4, Census Tract 201.02, Philadelphia County, Pennsylvania",1075
1500000US421010202001,"Block Group 1, Census Tract 202, Philadelphia County, Pennsylvania",1830
1500000US421010202002,"Block Group 2, Census Tract 202, Philadelphia County, Pennsylvania",598
1500000US421010202003,"Block Group 3, Census Tract 202, Philadelphia County, Pennsylvania",1607
1500000US421010202004,"Block Group 4, Census Tract 202, Philadelphia County, Pennsylvania",897
1500000US421010203001,"Block Group 1, Census Tract 203, Philadelphia County, Pennsylvania",1354
1500000US421010203002,"Block Group 2, Census Tract 203, Philadelphia County, Pennsylvania",1432
1500000US421010204001,"Block Group 1, Census Tract 204, Philadelphia County, Pennsylvania",658
1500000US421010204002,"Block Group 2, Census Tract 204, Philadelphia County, Pennsylvania",705
1500000US421010204003,"Block Group 3, Census Tract 204, Philadelphia County, Pennsylvania",890
1500000US421010204004,"Block Group 4, Census Tract 204, Philadelphia County, Pennsylvania",799
1500000US421010205001,"Block Group 1, Census Tract 205, Philadelphia County, Pennsylvania",710
1500000US421010205002,"Block Group 2, Census Tract 205, Philadelphia County, Pennsylvania",2018
1500000US421010206001,"Block Group 1, Census Tract 206, Philadelphia County, Pennsylvania",2043
1500000US421010207011,"Block Group 1, Census Tract 207.01, Philadelphia County, Pennsylvania",1247
1500000US421010207012,"Block Group 2, Census Tract 207.01, Philadelphia County, Pennsylvania",1796
1500000US421010207013,"Block Group 3, Census Tract 207.01, Philadelphia County, Pennsylvania",820
1500000US421010207021,"Block Group 1, Census Tract 207.02, Philadelphia County, Pennsylvania",855
1500000US421010207022,"Block Group 2, Census Tract 207.02, Philadelphia County, Pennsylvania",1609
1500000US421010208001,"Block Group 1, Census Tract 208, Philadelphia County, Pennsylvania",838
1500000US421010208002,"Block Group 2, Census Tract 208, Philadelphia County, Pennsylvania",1652
1500000US421010209001,"Block Group 1, Census Tract 209, Philadelphia County, Pennsylvania",686
1500000US421010209002,"Block Group 2, Census Tract 209, Philadelphia County, Pennsylvania",728
1500000US421010209003,"Block Group 3, Census Tract 209, Philadelphia County, Pennsylvania",756
1500000US421010209004,"Block Group 4, Census Tract 209, Philadelphia County, Pennsylvania",995
1500000US421010210001,"Block Group 1, Census Tract 210, Philadelphia County, Pennsylvania",1093
1500000US421010210002,"Block Group 2, Census Tract 210, Philadelphia County, Pennsylvania",818
1500000US421010210003,"Block Group 3, Census Tract 210, Philadelphia County, Pennsylvania",997
1500000US421010210004,"Block Group 4, Census Tract 210, Philadelphia County, Pennsylvania",1642
1500000US421010210005,"Block Group 5, Census Tract 210, Philadelphia County, Pennsylvania",920
1500000US421010211001,"Block Group 1, Census Tract 211, Philadelphia County, Pennsylvania",1238
1500000US421010211002,"Block Group 2, Census Tract 211, Philadelphia County, Pennsylvania",1418
1500000US421010212001,"Block Group 1, Census Tract 212, Philadelphia County, Pennsylvania",1278
1500000US421010212002,"Block Group 2, Census Tract 212, Philadelphia County, Pennsylvania",1145
1500000US421010213001,"Block Group 1, Census Tract 213, Philadelphia County, Pennsylvania",665
1500000US421010213002,"Block Group 2, Census Tract 213, Philadelphia County, Pennsylvania",707
1500000US421010213003,"Block Group 3, Census Tract 213, Philadelphia County, Pennsylvania",696
1500000US421010213004,"Block Group 4, Census Tract 213, Philadelphia County, Pennsylvania",732
1500000US421010213005,"Block Group 5, Census Tract 213, Philadelphia County, Pennsylvania",773
1500000US421010214001,"Block Group 1, Census Tract 214, Philadelphia County, Pennsylvania",792
1500000US421010214002,"Block Group 2, Census Tract 214, Philadelphia County, Pennsylvania",675
1500000US421010214003,"Block Group 3, Census Tract 214, Philadelphia County, Pennsylvania",1132
1500000US421010214004,"Block Group 4, Census Tract 214, Philadelphia County, Pennsylvania",1058
1500000US421010214005,"Block Group 5, Census Tract 214, Philadelphia County, Pennsylvania",560
1500000US421010215001,"Block Group 1, Census Tract 215, Philadelphia County, Pennsylvania",1799
1500000US421010215002,"Block Group 2, Census Tract 215, Philadelphia County, Pennsylvania",2336
1500000US421010216001,"Block Group 1, Census Tract 216, Philadelphia County, Pennsylvania",999
1500000US421010216002,"Block Group 2, Census Tract 216, Philadelphia County, Pennsylvania",1252
1500000US421010217001,"Block Group 1, Census Tract 217, Philadelphia County, Pennsylvania",1886
1500000US421010217002,"Block Group 2, Census Tract 217, Philadelphia County, Pennsylvania",1948
1500000US421010217003,"Block Group 3, Census Tract 217, Philadelphia County, Pennsylvania",921
1500000US421010217004,"Block Group 4, Census Tract 217, Philadelphia County, Pennsylvania",1028
1500000US421010218001,"Block Group 1, Census Tract 218, Philadelphia County, Pennsylvania",2005
1500000US421010218002,"Block Group 2, Census Tract 218, Philadelphia County, Pennsylvania",1397
1500000US421010218003,"Block Group 3, Census Tract 218, Philadelphia County, Pennsylvania",1022
1500000US421010219001,"Block Group 1, Census Tract 219, Philadelphia County, Pennsylvania",1492
1500000US421010220001,"Block Group 1, Census Tract 220, Philadelphia County, Pennsylvania",1446
1500000US421010231001,"Block Group 1, Census Tract 231, Philadelphia County, Pennsylvania",1285
1500000US421010235001,"Block Group 1, Census Tract 235, Philadelphia County, Pennsylvania",1108
1500000US421010236001,"Block Group 1, Census Tract 236, Philadelphia County, Pennsylvania",1713
1500000US421010236002,"Block Group 2, Census Tract 236, Philadelphia County, Pennsylvania",985
1500000US421010237001,"Block Group 1, Census Tract 237, Philadelphia County, Pennsylvania",2107
1500000US421010237002,"Block Group 2, Census Tract 237, Philadelphia County, Pennsylvania",900
1500000US421010237003,"Block Group 3, Census Tract 237, Philadelphia County, Pennsylvania",1843
1500000US421010238001,"Block Group 1, Census Tract 238, Philadelphia County, Pennsylvania",776
1500000US421010238002,"Block Group 2, Census Tract 238, Philadelphia County, Pennsylvania",749
1500000US421010238003,"Block Group 3, Census Tract 238, Philadelphia County, Pennsylvania",843
1500000US421010238004,"Block Group 4, Census Tract 238, Philadelphia County, Pennsylvania",922
1500000US421010238005,"Block Group 5, Census Tract 238, Philadelphia County, Pennsylvania",1151
1500000US421010239001,"Block Group 1, Census Tract 239, Philadelphia County, Pennsylvania",1021
1500000US421010239002,"Block Group 2, Census Tract 239, Philadelphia County, Pennsylvania",836
1500000US421010240001,"Block Group 1, Census Tract 240, Philadelphia County, Pennsylvania",1884
1500000US421010240002,"Block Group 2, Census Tract 240, Philadelphia County, Pennsylvania",1924
1500000US421010241001,"Block Group 1, Census Tract 241, Philadelphia County, Pennsylvania",1343
1500000US421010242001,"Block Group 1, Census Tract 242, Philadelphia County, Pennsylvania",639
1500000US421010242002,"Block Group 2, Census Tract 242, Philadelphia County, Pennsylvania",1058
1500000US421010242003,"Block Group 3, Census Tract 242, Philadelphia County, Pennsylvania",1153
1500000US421010242004,"Block Group 4, Census Tract 242, Philadelphia County, Pennsylvania",1263
1500000US421010243001,"Block Group 1, Census Tract 243, Philadelphia County, Pennsylvania",860
1500000US421010243002,"Block Group 2, Census Tract 243, Philadelphia County, Pennsylvania",1386
1500000US421010243003,"Block Group 3, Census Tract 243, Philadelphia County, Pennsylvania",956
1500000US421010243004,"Block Group 4, Census Tract 243, Philadelphia County, Pennsylvania",676
1500000US421010244001,"Block Group 1, Census Tract 244, Philadelphia County, Pennsylvania",853
1500000US421010244002,"Block Group 2, Census Tract 244, Philadelphia County, Pennsylvania",904
1500000US421010244003,"Block Group 3, Census Tract 244, Philadelphia County, Pennsylvania",1395
1500000US421010245001,"Block Group 1, Census Tract 245, Philadelphia County, Pennsylvania",2085
1500000US421010245002,"Block Group 2, Census Tract 245, Philadelphia County, Pennsylvania",2166
1500000US421010246001,"Block Group 1, Census Tract 246, Philadelphia County, Pennsylvania",806
1500000US421010246002,"Block Group 2, Census Tract 246, Philadelphia County, Pennsylvania",1264
1500000US421010246003,"Block Group 3, Census Tract 246, Philadelphia County, Pennsylvania",886
1500000US421010247001,"Block Group 1, Census Tract 247, Philadelphia County, Pennsylvania",1590
1500000US421010247002,"Block Group 2, Census Tract 247, Philadelphia County, Pennsylvania",1591
1500000US421010247003,"Block Group 3, Census Tract 247, Philadelphia County, Pennsylvania",1308
1500000US421010248001,"Block Group 1, Census Tract 248, Philadelphia County, Pennsylvania",740
1500000US421010248002,"Block Group 2, Census Tract 248, Philadelphia County, Pennsylvania",1172
1500000US421010249001,"Block Group 1, Census Tract 249, Philadelphia County, Pennsylvania",1232
1500000US421010249002,"Block Group 2, Census Tract 249, Philadelphia County, Pennsylvania",643
1500000US421010249003,"Block Group 3, Census Tract 249, Philadelphia County, Pennsylvania",729
1500000US421010249004,"Block Group 4, Census Tract 249, Philadelphia County, Pennsylvania",808
1500000US421010252001,"Block Group 1, Census Tract 252, Philadelphia County, Pennsylvania",931
1500000US421010252002,"Block Group 2, Census Tract 252, Philadelphia County, Pennsylvania",820
1500000US421010252003,"Block Group 3, Census Tract 252, Philadelphia County, Pennsylvania",969
1500000US421010252004,"Block Group 4, Census Tract 252, Philadelphia County, Pennsylvania",1112
1500000US421010252005,"Block Group 5, Census Tract 252, Philadelphia County, Pennsylvania",922
1500000US421010252006,"Block Group 6, Census Tract 252, Philadelphia County, Pennsylvania",1317
1500000US421010252007,"Block Group 7, Census Tract 252, Philadelphia County, Pennsylvania",1196
1500000US421010253001,"Block Group 1, Census Tract 253, Philadelphia County, Pennsylvania",968
1500000US421010253002,"Block Group 2, Census Tract 253, Philadelphia County, Pennsylvania",787
1500000US421010253003,"Block Group 3, Census Tract 253, Philadelphia County, Pennsylvania",732
1500000US421010253004,"Block Group 4, Census Tract 253, Philadelphia County, Pennsylvania",747
1500000US421010253005,"Block Group 5, Census Tract 253, Philadelphia County, Pennsylvania",625
1500000US421010254001,"Block Group 1, Census Tract 254, Philadelphia County, Pennsylvania",744
1500000US421010254002,"Block Group 2, Census Tract 254, Philadelphia County, Pennsylvania",1195
1500000US421010254003,"Block Group 3, Census Tract 254, Philadelphia County, Pennsylvania",876
1500000US421010254004,"Block Group 4, Census Tract 254, Philadelphia County, Pennsylvania",1337
1500000US421010255001,"Block Group 1, Census Tract 255, Philadelphia County, Pennsylvania",690
1500000US421010255002,"Block Group 2, Census Tract 255, Philadelphia County, Pennsylvania",1202
1500000US421010255003,"Block Group 3, Census Tract 255, Philadelphia County, Pennsylvania",775
1500000US421010256001,"Block Group 1, Census Tract 256, Philadelphia County, Pennsylvania",1029
1500000US421010256002,"Block Group 2, Census Tract 256, Philadelphia County, Pennsylvania",722
1500000US421010256003,"Block Group 3, Census Tract 256, Philadelphia County, Pennsylvania",858
1500000US421010257001,"Block Group 1, Census Tract 257, Philadelphia County, Pennsylvania",842
1500000US421010257002,"Block Group 2, Census Tract 257, Philadelphia County, Pennsylvania",715
1500000US421010257003,"Block Group 3, Census Tract 257, Philadelphia County, Pennsylvania",744
1500000US421010257004,"Block Group 4, Census Tract 257, Philadelphia County, Pennsylvania",1155
1500000US421010258001,"Block Group 1, Census Tract 258, Philadelphia County, Pennsylvania",1663
1500000US421010259001,"Block Group 1, Census Tract 259, Philadelphia County, Pennsylvania",737
1500000US421010259002,"Block Group 2, Census Tract 259, Philadelphia County, Pennsylvania",751
1500000US421010259003,"Block Group 3, Census Tract 259, Philadelphia County, Pennsylvania",795
1500000US421010259004,"Block Group 4, Census Tract 259, Philadelphia County, Pennsylvania",884
1500000US421010259005,"Block Group 5, Census Tract 259, Philadelphia County, Pennsylvania",1507
1500000US421010260001,"Block Group 1, Census Tract 260, Philadelphia County, Pennsylvania",807
1500000US421010260002,"Block Group 2, Census Tract 260, Philadelphia County, Pennsylvania",844
1500000US421010260003,"Block Group 3, Census Tract 260, Philadelphia County, Pennsylvania",1199
1500000US421010261001,"Block Group 1, Census Tract 261, Philadelphia County, Pennsylvania",1086
1500000US421010261002,"Block Group 2, Census Tract 261, Philadelphia County, Pennsylvania",678
1500000US421010261003,"Block Group 3, Census Tract 261, Philadelphia County, Pennsylvania",1296
1500000US421010262001,"Block Group 1, Census Tract 262, Philadelphia County, Pennsylvania",668
1500000US421010262002,"Block Group 2, Census Tract 262, Philadelphia County, Pennsylvania",891
1500000US421010262003,"Block Group 3, Census Tract 262, Philadelphia County, Pennsylvania",1179
1500000US421010262004,"Block Group 4, Census Tract 262, Philadelphia County, Pennsylvania",1338
1500000US421010263011,"Block Group 1, Census Tract 263.01, Philadelphia County, Pennsylvania",1222
1500000US421010263012,"Block Group 2, Census Tract 263.01, Philadelphia County, Pennsylvania",842
1500000US421010263013,"Block Group 3, Census Tract 263.01, Philadelphia County, Pennsylvania",941
1500000US421010263014,"Block Group 4, Census Tract 263.01, Philadelphia County, Pennsylvania",721
1500000US421010263021,"Block Group 1, Census Tract 263.02, Philadelphia County, Pennsylvania",1365
1500000US421010263022,"Block Group 2, Census Tract 263.02, Philadelphia County, Pennsylvania",1356
1500000US421010263023,"Block Group 3, Census Tract 263.02, Philadelphia County, Pennsylvania",759
1500000US421010263024,"Block Group 4, Census Tract 263.02, Philadelphia County, Pennsylvania",1873
1500000US421010264001,"Block Group 1, Census Tract 264, Philadelphia County, Pennsylvania",2236
1500000US421010264002,"Block Group 2, Census Tract 264, Philadelphia County, Pennsylvania",1270
1500000US421010264003,"Block Group 3, Census Tract 264, Philadelphia County, Pennsylvania",1693
1500000US421010265001,"Block Group 1, Census Tract 265, Philadelphia County, Pennsylvania",618
1500000US421010265002,"Block Group 2, Census Tract 265, Philadelphia County, Pennsylvania",919
1500000US421010265003,"Block Group 3, Census Tract 265, Philadelphia County, Pennsylvania",628
1500000US421010265004,"Block Group 4, Census Tract 265, Philadelphia County, Pennsylvania",920
1500000US421010265005,"Block Group 5, Census Tract 265, Philadelphia County, Pennsylvania",1200
1500000US421010266001,"Block Group 1, Census Tract 266, Philadelphia County, Pennsylvania",2631
1500000US421010266002,"Block Group 2, Census Tract 266, Philadelphia County, Pennsylvania",1454
1500000US421010266003,"Block Group 3, Census Tract 266, Philadelphia County, Pennsylvania",2324
1500000US421010267001,"Block Group 1, Census Tract 267, Philadelphia County, Pennsylvania",2599
1500000US421010267002,"Block Group 2, Census Tract 267, Philadelphia County, Pennsylvania",2182
1500000US421010267003,"Block Group 3, Census Tract 267, Philadelphia County, Pennsylvania",976
1500000US421010267004,"Block Group 4, Census Tract 267, Philadelphia County, Pennsylvania",860
1500000US421010268001,"Block Group 1, Census Tract 268, Philadelphia County, Pennsylvania",1708
1500000US421010268002,"Block Group 2, Census Tract 268, Philadelphia County, Pennsylvania",818
1500000US421010268003,"Block Group 3, Census Tract 268, Philadelphia County, Pennsylvania",842
1500000US421010268004,"Block Group 4, Census Tract 268, Philadelphia County, Pennsylvania",1283
1500000US421010269001,"Block Group 1, Census Tract 269, Philadelphia County, Pennsylvania",833
1500000US421010269002,"Block Group 2, Census Tract 269, Philadelphia County, Pennsylvania",1398
1500000US421010270001,"Block Group 1, Census Tract 270, Philadelphia County, Pennsylvania",760
1500000US421010270002,"Block Group 2, Census Tract 270, Philadelphia County, Pennsylvania",1510
1500000US421010271001,"Block Group 1, Census Tract 271, Philadelphia County, Pennsylvania",777
1500000US421010271002,"Block Group 2, Census Tract 271, Philadelphia County, Pennsylvania",875
1500000US421010271003,"Block Group 3, Census Tract 271, Philadelphia County, Pennsylvania",701
1500000US421010272001,"Block Group 1, Census Tract 272, Philadelphia County, Pennsylvania",858
1500000US421010272002,"Block Group 2, Census Tract 272, Philadelphia County, Pennsylvania",1867
1500000US421010272003,"Block Group 3, Census Tract 272, Philadelphia County, Pennsylvania",1531
1500000US421010273001,"Block Group 1, Census Tract 273, Philadelphia County, Pennsylvania",896
1500000US421010273002,"Block Group 2, Census Tract 273, Philadelphia County, Pennsylvania",1622
1500000US421010273003,"Block Group 3, Census Tract 273, Philadelphia County, Pennsylvania",2020
1500000US421010273004,"Block Group 4, Census Tract 273, Philadelphia County, Pennsylvania",1413
1500000US421010274011,"Block Group 1, Census Tract 274.01, Philadelphia County, Pennsylvania",1305
1500000US421010274012,"Block Group 2, Census Tract 274.01, Philadelphia County, Pennsylvania",1080
1500000US421010274013,"Block Group 3, Census Tract 274.01, Philadelphia County, Pennsylvania",913
1500000US421010274021,"Block Group 1, Census Tract 274.02, Philadelphia County, Pennsylvania",1482
1500000US421010274022,"Block Group 2, Census Tract 274.02, Philadelphia County, Pennsylvania",2699
1500000US421010274023,"Block Group 3, Census Tract 274.02, Philadelphia County, Pennsylvania",2318
1500000US421010275001,"Block Group 1, Census Tract 275, Philadelphia County, Pennsylvania",1399
1500000US421010275002,"Block Group 2, Census Tract 275, Philadelphia County, Pennsylvania",1367
1500000US421010275003,"Block Group 3, Census Tract 275, Philadelphia County, Pennsylvania",909
1500000US421010275004,"Block Group 4, Census Tract 275, Philadelphia County, Pennsylvania",828
1500000US421010276001,"Block Group 1, Census Tract 276, Philadelphia County, Pennsylvania",1168
1500000US421010276002,"Block Group 2, Census Tract 276, Philadelphia County, Pennsylvania",554
1500000US421010276003,"Block Group 3, Census Tract 276, Philadelphia County, Pennsylvania",1027
1500000US421010276004,"Block Group 4, Census Tract 276, Philadelphia County, Pennsylvania",797
1500000US421010277001,"Block Group 1, Census Tract 277, Philadelphia County, Pennsylvania",1125
1500000US421010277002,"Block Group 2, Census Tract 277, Philadelphia County, Pennsylvania",926
1500000US421010277003,"Block Group 3, Census Tract 277, Philadelphia County, Pennsylvania",777
1500000US421010277004,"Block Group 4, Census Tract 277, Philadelphia County, Pennsylvania",728
1500000US421010277005,"Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",1362
1500000US421010278001,"Block Group 1, Census Tract 278, Philadelphia County, Pennsylvania",1572
1500000US421010278002,"Block Group 2, Census Tract 278, Philadelphia County, Pennsylvania",1008
1500000US421010278003,"Block Group 3, Census Tract 278, Philadelphia County, Pennsylvania",765
1500000US421010278004,"Block Group 4, Census Tract 278, Philadelphia County, Pennsylvania",1310
1500000US421010279011,"Block Group 1, Census Tract 279.01, Philadelphia County, Pennsylvania",830
1500000US421010279012,"Block Group 2, Census Tract 279.01, Philadelphia County, Pennsylvania",854
1500000US421010279013,"Block Group 3, Census Tract 279.01, Philadelphia County, Pennsylvania",733
1500000US421010279014,"Block Group 4, Census Tract 279.01, Philadelphia County, Pennsylvania",1379
1500000US421010279021,"Block Group 1, Census Tract 279.02, Philadelphia County, Pennsylvania",1274
1500000US421010279022,"Block Group 2, Census Tract 279.02, Philadelphia County, Pennsylvania",2298
1500000US421010280001,"Block Group 1, Census Tract 280, Philadelphia County, Pennsylvania",852
1500000US421010280002,"Block Group 2, Census Tract 280, Philadelphia County, Pennsylvania",780
1500000US421010280003,"Block Group 3, Census Tract 280, Philadelphia County, Pennsylvania",1187
1500000US421010280004,"Block Group 4, Census Tract 280, Philadelphia County, Pennsylvania",1361
1500000US421010281001,"Block Group 1, Census Tract 281, Philadelphia County, Pennsylvania",1667
1500000US421010281002,"Block Group 2, Census Tract 281, Philadelphia County, Pennsylvania",909
1500000US421010281003,"Block Group 3, Census Tract 281, Philadelphia County, Pennsylvania",786
1500000US421010282001,"Block Group 1, Census Tract 282, Philadelphia County, Pennsylvania",1366
1500000US421010282002,"Block Group 2, Census Tract 282, Philadelphia County, Pennsylvania",1392
1500000US421010282003,"Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",1938
1500000US421010283001,"Block Group 1, Census Tract 283, Philadelphia County, Pennsylvania",749
1500000US421010283002,"Block Group 2, Census Tract 283, Philadelphia County, Pennsylvania",745
1500000US421010283003,"Block Group 3, Census Tract 283, Philadelphia County, Pennsylvania",850
1500000US421010283004,"Block Group 4, Census Tract 283, Philadelphia County, Pennsylvania",1635
1500000US421010283005,"Block Group 5, Census Tract 283, Philadelphia County, Pennsylvania",882
1500000US421010283006,"Block Group 6, Census Tract 283, Philadelphia County, Pennsylvania",700
1500000US421010283007,"Block Group 7, Census Tract 283, Philadelphia County, Pennsylvania",733
1500000US421010284001,"Block Group 1, Census Tract 284, Philadelphia County, Pennsylvania",1171
1500000US421010284002,"Block Group 2, Census Tract 284, Philadelphia County, Pennsylvania",962
1500000US421010284003,"Block Group 3, Census Tract 284, Philadelphia County, Pennsylvania",952
1500000US421010284004,"Block Group 4, Census Tract 284, Philadelphia County, Pennsylvania",726
1500000US421010285001,"Block Group 1, Census Tract 285, Philadelphia County, Pennsylvania",2303
1500000US421010286001,"Block Group 1, Census Tract 286, Philadelphia County, Pennsylvania",1586
1500000US421010286002,"Block Group 2, Census Tract 286, Philadelphia County, Pennsylvania",1590
1500000US421010286003,"Block Group 3, Census Tract 286, Philadelphia County, Pennsylvania",2435
1500000US421010286004,"Block Group 4, Census Tract 286, Philadelphia County, Pennsylvania",1057
1500000US421010287001,"Block Group 1, Census Tract 287, Philadelphia County, Pennsylvania",1381
1500000US421010287002,"Block Group 2, Census Tract 287, Philadelphia County, Pennsylvania",990
1500000US421010288001,"Block Group 1, Census Tract 288, Philadelphia County, Pennsylvania",1660
1500000US421010288002,"Block Group 2, Census Tract 288, Philadelphia County, Pennsylvania",810
1500000US421010288003,"Block Group 3, Census Tract 288, Philadelphia County, Pennsylvania",1781
1500000US421010289011,"Block Group 1, Census Tract 289.01, Philadelphia County, Pennsylvania",1451
1500000US421010289012,"Block Group 2, Census Tract 289.01, Philadelphia County, Pennsylvania",889
1500000US421010289013,"Block Group 3, Census Tract 289.01, Philadelphia County, Pennsylvania",1592
1500000US421010289021,"Block Group 1, Census Tract 289.02, Philadelphia County, Pennsylvania",1168
1500000US421010289022,"Block Group 2, Census Tract 289.02, Philadelphia County, Pennsylvania",1384
1500000US421010289023,"Block Group 3, Census Tract 289.02, Philadelphia County, Pennsylvania",1508
1500000US421010289024,"Block Group 4, Census Tract 289.02, Philadelphia County, Pennsylvania",1234
1500000US421010289025,"Block Group 5, Census Tract 289.02, Philadelphia County, Pennsylvania",753
1500000US421010290001,"Block Group 1, Census Tract 290, Philadelphia County, Pennsylvania",1551
1500000US421010290002,"Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",2867
1500000US421010290003,"Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",1777
1500000US421010291001,"Block Group 1, Census Tract 291, Philadelphia County, Pennsylvania",729
1500000US421010291002,"Block Group 2, Census Tract 291, Philadelphia County, Pennsylvania",1828
